
code	|	name	|	preferred name	|	taxid
1	|	Wenxinia marina	|	 	|	390641
1	|	Vibrio crassostreae	|	 	|	246167
1	|	Thioclava pacifica	|	 	|	285109
1	|	Thermus thermophilus	|	 	|	274
1	|	Thermosulfidibacter takaii	|	 	|	412593
1	|	Tolumonas auensis	|	 	|	43948
1	|	Xanthomonas fragariae	|	 	|	48664
1	|	Thermovenabulum gondwanense	|	 	|	520767
1	|	Vibrio metschnikovii	|	 	|	28172
1	|	Thermoanaerobacter thermohydrosulfuricus	|	 	|	1516
1	|	Treponema denticola	|	 	|	158
1	|	Streptomyces violaceusniger	|	 	|	68280
1	|	Treponema succinifaciens	|	 	|	167
1	|	Thermosipho africanus	|	 	|	2421
1	|	Vibrio vulnificus	|	 	|	672
1	|	Streptomyces aureofaciens	|	Kitasatospora aureofaciens	|	1894
1	|	Yersinia nurmii	|	 	|	685706
1	|	Thermaerobacter marianensis	|	 	|	73919
1	|	Xanthomonas sacchari	|	 	|	56458
1	|	Vibrio alginolyticus	|	 	|	663
1	|	Sulfitobacter mediterraneus	|	 	|	83219
1	|	Tetrasphaera elongata	|	Phycicoccus elongatus	|	101689
1	|	Vibrio furnissii	|	 	|	29494
1	|	Thauera phenylacetica	|	 	|	164400
1	|	Vibrio mytili	|	 	|	50718
1	|	Vagococcus lutrae	|	 	|	81947
1	|	Thalassospira lucentensis	|	 	|	168935
1	|	Sulfurimonas denitrificans	|	 	|	39766
1	|	Trueperella bernardiae	|	 	|	59561
1	|	Tepidanaerobacter acetatoxydans	|	 	|	499229
1	|	Streptococcus sanguinis	|	 	|	1305
1	|	Streptomyces cattleya	|	Streptantibioticus cattleyicolor	|	29303
1	|	Xanthomonas arboricola	|	 	|	56448
1	|	Vibrio lentus	|	 	|	136468
1	|	Sulfitobacter donghicola	|	 	|	421000
1	|	Streptomyces viridochromogenes	|	 	|	1938
2	|	Streptomyces albulus	|	Streptomyces noursei	|	1971
1	|	Weissella kandleri	|	 	|	1616
1	|	Xanthomonas translucens	|	 	|	343
1	|	Thermomonospora curvata	|	 	|	2020
1	|	Tetragenococcus muriaticus	|	 	|	64642
1	|	Thermoanaerobacterium saccharolyticum	|	 	|	28896
1	|	Tatlockia micdadei	|	 	|	451
1	|	Thiomonas intermedia	|	 	|	926
1	|	Thauera terpenica	|	 	|	76113
1	|	Thioalkalimicrobium cyclicum	|	Thiomicrospira cyclica	|	147268
1	|	Vibrio cholerae	|	 	|	666
1	|	Weissella paramesenteroides	|	 	|	1249
1	|	Streptomyces alboniger	|	 	|	132473
1	|	Treponema pedis	|	 	|	409322
1	|	Veillonella parvula	|	 	|	29466
1	|	Thermoanaerobacter mathranii	|	 	|	583357
1	|	Yokenella regensburgei	|	 	|	158877
1	|	Syntrophothermus lipocalidus	|	 	|	86170
1	|	Sulfuritalea hydrogenivorans	|	 	|	748811
1	|	Xenorhabdus hominickii	|	 	|	351679
1	|	Thermodesulfobacterium commune	|	 	|	1741
1	|	Thermanaerovibrio velox	|	 	|	108007
1	|	Thermaerobacter subterraneus	|	 	|	175696
1	|	Syntrophaceticus schinkii	|	 	|	499207
1	|	Xanthobacter autotrophicus	|	 	|	280
1	|	Streptomyces iranensis	|	 	|	576784
1	|	Thalassobius mediterraneus	|	 	|	340021
1	|	Streptomyces bottropensis	|	 	|	42235
1	|	Verminephrobacter eiseniae	|	 	|	364317
1	|	Xanthomonas bromi	|	 	|	56449
1	|	Yersinia mollaretii	|	 	|	33060
1	|	Vibrio ponticus	|	 	|	265668
1	|	Zymomonas mobilis	|	 	|	542
1	|	Symbiobacterium thermophilum	|	 	|	2734
1	|	Weissella viridescens	|	 	|	1629
1	|	Weissella minor	|	 	|	1620
1	|	Thermoanaerobacterium xylanolyticum	|	 	|	29329
1	|	Xenorhabdus bovienii	|	 	|	40576
1	|	Streptococcus urinalis	|	 	|	149016
1	|	Succinatimonas hippei	|	 	|	626938
1	|	Thermosynechococcus elongatus	|	Thermosynechococcus vestitus	|	146786
1	|	Streptomyces griseus	|	 	|	1911
1	|	Treponema saccharophilum	|	 	|	165
1	|	Streptomyces subrutilus	|	 	|	36818
1	|	Yersinia similis	|	 	|	367190
1	|	Weeksella virosa	|	 	|	1014
1	|	Thermus scotoductus	|	 	|	37636
1	|	Sutterella parvirubra	|	 	|	437898
1	|	Turneriella parva	|	 	|	29510
1	|	Streptomyces anulatus	|	 	|	1892
1	|	Variovorax paradoxus	|	 	|	34073
1	|	Tsukamurella tyrosinosolvens	|	 	|	57704
1	|	Taylorella equigenitalis	|	 	|	29575
1	|	Varibaculum cambriense	|	 	|	184870
1	|	Thermodesulfovibrio yellowstonii	|	 	|	28262
1	|	Thioalkalimicrobium aerophilum	|	Thiomicrospira aerophila	|	92245
1	|	Sulfitobacter pontiacus	|	 	|	60137
1	|	Streptococcus salivarius	|	 	|	1304
1	|	Thiorhodococcus drewsii	|	 	|	210408
1	|	Thermodesulfovibrio aggregans	|	 	|	86166
1	|	Yersinia aleksiciae	|	 	|	263819
2	|	Thermotoga naphthophila	|	Thermotoga petrophila	|	93929
1	|	Syntrophomonas wolfei	|	 	|	863
1	|	Yersinia massiliensis	|	 	|	419257
1	|	Xenorhabdus doucetiae	|	 	|	351671
1	|	Streptococcus vestibularis	|	 	|	1343
1	|	Thermoanaerobacter wiegelii	|	 	|	46354
1	|	Vibrio rumoiensis	|	 	|	76258
1	|	Streptomyces venezuelae	|	 	|	54571
1	|	Tetrasphaera jenkinsii	|	 	|	330834
1	|	Subdoligranulum variabile	|	 	|	214851
1	|	Thermovirga lienii	|	 	|	336261
1	|	Vibrio proteolyticus	|	 	|	671
1	|	Streptomyces nodosus	|	 	|	40318
1	|	Vibrio azureus	|	 	|	512649
1	|	Thermobifida fusca	|	 	|	2021
1	|	Streptococcus thermophilus	|	 	|	1308
1	|	Yersinia enterocolitica	|	 	|	630
1	|	Streptomyces lividans	|	 	|	1916
1	|	Xanthomonas citri	|	 	|	346
1	|	Streptomyces decoyicus	|	 	|	249567
1	|	Xanthomonas vesicatoria	|	 	|	56460
1	|	Streptococcus pneumoniae	|	 	|	1313
1	|	Streptomyces griseorubens	|	 	|	66897
1	|	Streptomyces resistomycificus	|	 	|	67356
1	|	Vibrio orientalis	|	 	|	28175
1	|	Viridibacillus arvi	|	 	|	263475
1	|	Tetrasphaera japonica	|	 	|	99481
1	|	Thiorhodospira sibirica	|	 	|	154347
1	|	Streptomyces curacoi	|	 	|	146536
1	|	Xanthomonas pisi	|	 	|	56457
1	|	Thalassospira profundimaris	|	 	|	502049
1	|	Vibrio xuii	|	 	|	170661
1	|	Xanthomonas hyacinthi	|	 	|	56455
1	|	Xenorhabdus poinarii	|	 	|	40577
1	|	Streptomyces longwoodensis	|	 	|	68231
1	|	Thermoanaerobacter siderophilus	|	 	|	106578
1	|	Streptomyces griseochromogenes	|	 	|	68214
1	|	Thauera aminoaromatica	|	 	|	164330
2	|	Vibrio shilonii	|	Vibrio mediterranei	|	689
1	|	Wohlfahrtiimonas chitiniclastica	|	 	|	400946
1	|	Streptococcus sobrinus	|	 	|	1310
2	|	Streptomyces fulvissimus	|	Streptomyces microflavus	|	1919
1	|	Streptomyces pseudovenezuelae	|	 	|	67350
1	|	Vibrio tubiashii	|	 	|	29498
1	|	Sulfuricurvum kujiense	|	 	|	148813
1	|	Weissella halotolerans	|	 	|	1615
1	|	Xanthomonas perforans	|	 	|	442694
1	|	Vibrio neptunius	|	 	|	170651
1	|	Veillonella montpellierensis	|	 	|	187328
1	|	Streptomyces fradiae	|	 	|	1906
1	|	Thermomicrobium roseum	|	 	|	500
1	|	Vibrio owensii	|	 	|	696485
1	|	Thermanaerovibrio acidaminovorans	|	 	|	81462
1	|	Streptomyces corchorusii	|	 	|	1903
1	|	Streptomyces bungoensis	|	 	|	285568
1	|	Yersinia pekkanenii	|	 	|	1288385
1	|	Streptomonospora alba	|	 	|	183763
1	|	Thermodesulfobium narugense	|	 	|	184064
1	|	Thiomicrospira crunogena	|	Hydrogenovibrio crunogenus	|	39765
1	|	Thermoanaerobacter kivui	|	 	|	2325
1	|	Zunongwangia profunda	|	 	|	398743
1	|	Streptomyces variegatus	|	 	|	284040
1	|	Thiomonas arsenitoxydans	|	 	|	426114
1	|	Streptomyces cellostaticus	|	 	|	67285
1	|	Streptomyces katrae	|	 	|	68223
1	|	Thiocapsa marina	|	 	|	244573
1	|	Thioalkalivibrio nitratireducens	|	 	|	186931
1	|	Streptomyces lydicus	|	 	|	47763
1	|	Vibrio campbellii	|	 	|	680
1	|	Xanthomonas vasicola	|	 	|	56459
1	|	Streptomyces parvulus	|	 	|	146923
1	|	Thermotoga petrophila	|	 	|	93929
1	|	Vibrio mimicus	|	 	|	674
1	|	Thermoanaerobacter brockii	|	 	|	29323
1	|	Streptomyces collinus	|	 	|	42684
1	|	Thiobacillus denitrificans	|	 	|	36861
1	|	Variovorax boronicumulans	|	 	|	436515
1	|	Streptococcus porcinus	|	 	|	1340
2	|	Streptomyces ciscaucasicus	|	Streptomyces canus	|	58343
1	|	Trueperella pyogenes	|	 	|	1661
1	|	Streptomyces chattanoogensis	|	 	|	66876
1	|	Thiothrix nivea	|	 	|	1031
1	|	Viridibacillus arenosi	|	 	|	263476
1	|	Thalassomonas viridans	|	 	|	137584
1	|	Yersinia pseudotuberculosis	|	 	|	633
1	|	Streptomyces mutabilis	|	 	|	67332
1	|	Sulfurihydrogenibium azorense	|	 	|	309806
1	|	Thermus oshimai	|	 	|	56957
1	|	Streptomyces noursei	|	 	|	1971
1	|	Xanthomonas axonopodis	|	 	|	53413
1	|	Terriglobus saanensis	|	 	|	870903
1	|	Tsukamurella pulmonis	|	 	|	47312
1	|	Streptomyces scabiei	|	 	|	1930
1	|	Sulfurospirillum halorespirans	|	 	|	194424
1	|	Streptomyces olivochromogenes	|	 	|	1963
1	|	Thioalkalivibrio paradoxus	|	 	|	108010
1	|	Streptococcus sinensis	|	 	|	176090
1	|	Tatumella ptyseos	|	 	|	82987
1	|	Thermosediminibacter oceani	|	 	|	291990
1	|	Streptomyces qinglanensis	|	 	|	943816
1	|	Streptomyces europaeiscabiei	|	 	|	146819
1	|	Thermosipho melanesiensis	|	 	|	46541
1	|	Vibrio ezurae	|	 	|	252583
1	|	Xanthomonas hortorum	|	 	|	56454
1	|	Streptomyces turgidiscabies	|	 	|	85558
1	|	Tsukamurella paurometabola	|	 	|	2061
1	|	Tetrasphaera australiensis	|	 	|	99480
1	|	Thermocrinis ruber	|	 	|	75906
1	|	Sulfurospirillum deleyianum	|	 	|	65553
1	|	Streptomyces ambofaciens	|	 	|	1889
1	|	Sulfurimonas autotrophica	|	 	|	202747
1	|	Vibrio breoganii	|	 	|	553239
1	|	Wolinella succinogenes	|	 	|	844
1	|	Streptococcus pyogenes	|	 	|	1314
1	|	Thauera linaloolentis	|	 	|	76112
1	|	Xanthomonas albilineans	|	 	|	29447
1	|	Thiomonas bhubaneswarensis	|	 	|	339866
1	|	Thermovibrio ammonificans	|	 	|	228745
1	|	Yersinia pestis	|	 	|	632
1	|	Yersinia intermedia	|	 	|	631
1	|	Streptomyces avermitilis	|	 	|	33903
1	|	Vibrio variabilis	|	 	|	990271
1	|	Streptococcus uberis	|	 	|	1349
1	|	Thioalkalivibrio versutus	|	 	|	106634
1	|	Yersinia aldovae	|	 	|	29483
1	|	Xanthomonas campestris	|	 	|	339
1	|	Streptomyces xiamenensis	|	 	|	408015
1	|	Vibrio caribbeanicus	|	 	|	701175
1	|	Vibrio ordalii	|	 	|	28174
1	|	Sutterella wadsworthensis	|	 	|	40545
1	|	Thermodesulfatator indicus	|	 	|	171695
1	|	Virgibacillus pantothenticus	|	 	|	1473
1	|	Streptomyces afghaniensis	|	 	|	66865
1	|	Vibrio harveyi	|	 	|	669
1	|	Thermincola ferriacetica	|	 	|	281456
1	|	Thermoanaerobacter italicus	|	 	|	108150
1	|	Vibrio mediterranei	|	 	|	689
1	|	Thermotoga neapolitana	|	 	|	2337
1	|	Streptomyces auratus	|	 	|	114687
1	|	Vibrio coralliilyticus	|	 	|	190893
1	|	Thalassospira xiamenensis	|	 	|	220697
1	|	Yersinia bercovieri	|	 	|	634
1	|	Xylanimonas cellulosilytica	|	 	|	186189
1	|	Weissella cibaria	|	 	|	137591
1	|	Vibrio sinaloensis	|	 	|	379097
1	|	Vibrio splendidus	|	 	|	29497
1	|	Syntrophobotulus glycolicus	|	 	|	51197
1	|	Streptomyces vietnamensis	|	 	|	362257
1	|	Xenorhabdus griffiniae	|	 	|	351672
1	|	Yersinia rohdei	|	 	|	29485
1	|	Streptomyces lincolnensis	|	 	|	1915
1	|	Yersinia kristensenii	|	 	|	28152
1	|	Thiocystis violascens	|	 	|	73141
1	|	Vibrio scophthalmi	|	 	|	45658
1	|	Streptococcus pseudoporcinus	|	 	|	361101
1	|	Streptomyces regensis	|	 	|	68263
1	|	Weissella confusa	|	 	|	1583
1	|	Streptococcus pseudopneumoniae	|	 	|	257758
1	|	Streptomyces virginiae	|	 	|	1961
1	|	Truepera radiovictrix	|	 	|	332249
1	|	Sulfurovum lithotrophicum	|	 	|	206403
1	|	Streptomyces griseoruber	|	 	|	1943
1	|	Sulfuricella denitrificans	|	 	|	649841
1	|	Xylella fastidiosa	|	 	|	2371
1	|	Streptococcus suis	|	 	|	1307
1	|	Thermobrachium celere	|	 	|	53422
1	|	Vibrio fluvialis	|	 	|	676
1	|	Vibrio brasiliensis	|	 	|	170652
1	|	Thermobacillus composti	|	 	|	377615
1	|	Trabulsiella guamensis	|	 	|	158852
1	|	Verrucosispora maris	|	Micromonospora maris	|	1003110
1	|	Sulfurospirillum barnesii	|	 	|	44674
1	|	Thalassospira tepidiphila	|	 	|	393657
1	|	Thermoanaerobacter ethanolicus	|	 	|	1757
1	|	Vibrio halioticoli	|	 	|	71388
1	|	Streptomyces purpurogeneiscleroticus	|	 	|	68259
1	|	Streptomyces vitaminophilus	|	Wenjunlia vitaminophila	|	76728
1	|	Vibrio anguillarum	|	 	|	55601
1	|	Yersinia ruckeri	|	 	|	29486
1	|	Streptomyces glaucescens	|	 	|	1907
1	|	Thermosinus carboxydivorans	|	 	|	261685
1	|	Turicella otitidis	|	Corynebacterium otitidis	|	29321
1	|	Treponema brennaborense	|	 	|	81028
1	|	Streptosporangium roseum	|	 	|	2001
1	|	Zobellia galactanivorans	|	 	|	63186
1	|	Streptomyces clavuligerus	|	 	|	1901
1	|	Thermoanaerobacter pseudethanolicus	|	 	|	496866
1	|	Veillonella atypica	|	 	|	39777
1	|	Streptomyces coelicoflavus	|	 	|	285562
1	|	Syntrophomonas zehnderi	|	 	|	404335
1	|	Thermocrinis albus	|	 	|	136094
1	|	Xenorhabdus cabanillasii	|	 	|	351673
